layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
1,4,ReLU,10,1.0,256,5.881624709911662,54.117879333025144,-13.653485298156738,1.9729215014722912
1,4,ReLU,10,1.0,512,6.804770909020805,77.68956541752759,-20.035985946655273,-13.412848483680072
1,4,ReLU,10,0.1,16,1.6616902385197632,3.4611424200009524,0.06282734870910645,72.30516269133729
1,4,ReLU,10,0.1,32,1.909597105731919,4.139160799790657,-0.12075948715209961,68.17338157113468
1,4,ReLU,10,0.1,64,1.4541368836770385,3.1082653577199064,0.15837574005126953,75.76438527204937
1,4,ReLU,10,0.1,128,1.751483718554179,4.077526111480199,-0.10407066345214844,70.80860469076369
1,4,ReLU,10,0.1,256,1.4480933817565864,3.1189424800888133,0.15548473596572876,75.8651103040569
1,4,ReLU,10,0.1,512,1.9724889198939006,4.6020651881918155,-0.2461000680923462,67.12518466843498
1,4,ReLU,10,0.01,16,2.878996914045678,11.455298342034457,-2.101748466491699,52.01671809923869
1,4,ReLU,10,0.01,32,2.347397358810648,8.343972235349835,-1.2592954635620117,60.87671068648921
1,4,ReLU,10,0.01,64,2.2911338722311294,8.13655960484192,-1.203134298324585,61.81443546281451
1,4,ReLU,10,0.01,128,2.52732909775513,9.588600268192668,-1.5963029861450195,57.87784837074783
1,4,ReLU,10,0.01,256,3.1808248754793307,13.547337198669148,-2.6682090759277344,46.986252075344495
1,4,ReLU,10,0.01,512,2.130292869840108,7.369823405724353,-0.9955251216888428,64.49511883599821
1,4,ReLU,10,0.001,16,3.1171187302604073,13.32411877045221,-2.6077685356140137,48.04802116232655
1,4,ReLU,10,0.001,32,2.894268788978563,11.744148518840122,-2.179960012435913,51.762186850357274
1,4,ReLU,10,0.001,64,2.7193682094767304,10.641070339971446,-1.8812799453735352,54.67719650872116
1,4,ReLU,10,0.001,128,3.3223956014529468,14.813559199338597,-3.011063575744629,44.626739975784226
1,4,ReLU,10,0.001,256,2.8140527757311826,11.207729205819428,-2.0347142219543457,53.09912040448028
1,4,ReLU,10,0.001,512,3.171850080784613,13.820828228146746,-2.742262363433838,47.135831986923115
1,4,ReLU,10,0.0001,16,3.063239722299097,12.987989621405793,-2.516754627227783,48.94600462834838
1,4,ReLU,10,0.0001,32,2.6141061774030083,10.119663359117164,-1.740098476409912,56.43156370994986
1,4,ReLU,10,0.0001,64,2.9717911150654333,12.544919267114896,-2.396784543991089,50.47014808224277
1,4,ReLU,10,0.0001,128,2.4923572149964373,9.240581529201817,-1.5020699501037598,58.46071308339271
1,4,ReLU,10,0.0001,256,2.908658958037976,11.967068496759055,-2.2403204441070557,51.52235069936706
1,4,ReLU,10,0.0001,512,2.9359371601680984,12.288400477741753,-2.327327251434326,51.06771399719836
1,4,ReLU,25,10.0,16,77.61748963890346,9260.755517107902,-2506.532470703125,-1193.6248273150577
1,4,ReLU,25,10.0,32,103.56159134001315,16997.297567092817,-4601.35400390625,-1626.0265223335527
1,4,ReLU,25,10.0,64,433.5348220435158,290128.1164787324,-78556.921875,-7125.58036739193
1,4,ReLU,25,10.0,128,49.548933827285225,4423.265558487182,-1196.6865234375,-725.815563788087
1,4,ReLU,25,10.0,256,228.71205083247335,86250.64678006778,-23353.06640625,-3711.8675138745557
1,4,ReLU,25,10.0,512,210.22312177833936,70207.13094629343,-19008.966796875,-3403.718696305656
1,4,ReLU,25,1.0,16,1.8151935905429488,5.061855194075441,-0.37059736251831055,69.74677349095086
1,4,ReLU,25,1.0,32,3.990683949021865,23.974039565070566,-5.4914445877075195,33.48860084963559
1,4,ReLU,25,1.0,64,2.762726768816053,11.74129562928263,-2.179187536239624,53.954553853065775
1,4,ReLU,25,1.0,128,2.980010804273276,14.841689719553235,-3.0186800956726074,50.33315326211208
1,4,ReLU,25,1.0,256,3.520348030906479,22.10966233358946,-4.986627578735352,41.32753281822536
1,4,ReLU,25,1.0,512,2.9906890620576574,13.965356968929068,-2.7813961505889893,50.15518229903903
1,4,ReLU,25,0.1,16,1.3149669755153341,2.8360279424713495,0.2320893406867981,78.0838837414111
1,4,ReLU,25,0.1,32,1.3340192392080952,2.725767265941426,0.26194459199905396,77.76634601319842
1,4,ReLU,25,0.1,64,1.3241653959520039,2.875363329205918,0.22143858671188354,77.93057673413327
1,4,ReLU,25,0.1,128,1.3697544412410005,2.758305240111162,0.25313448905944824,77.17075931264999
1,4,ReLU,25,0.1,256,1.3423866715555213,2.7154529438320125,0.2647373676300049,77.62688880740798
1,4,ReLU,25,0.1,512,1.288334126590837,2.860720459456753,0.22540342807769775,78.52776455681938
1,4,ReLU,25,0.01,16,2.13929568135992,7.261748112378289,-0.9662619829177856,64.34507197733465
1,4,ReLU,25,0.01,32,2.2093051328163056,7.621481460227413,-1.063666582107544,63.17824778639491
1,4,ReLU,25,0.01,64,2.2283436836362167,7.730586616881041,-1.0932090282440186,62.86093860606306
1,4,ReLU,25,0.01,128,1.8787792477201908,6.051636798007587,-0.6386001110076904,68.68701253799682
1,4,ReLU,25,0.01,256,2.5588872308003987,9.24843951146853,-1.504197597503662,57.35187948666003
1,4,ReLU,25,0.01,512,1.790487719906701,5.548212547111448,-0.5022882223129272,70.15853800155499
1,4,ReLU,25,0.001,16,2.947544833746503,12.22568087084353,-2.3103444576263428,50.874252770891616
1,4,ReLU,25,0.001,32,2.585887214041207,9.892404530873964,-1.6785640716552734,56.90187976597989
1,4,ReLU,25,0.001,64,2.698499539607242,10.602024010819964,-1.8707075119018555,55.025007673212635
1,4,ReLU,25,0.001,128,3.295036714515224,14.566254820369231,-2.944101095199585,45.08272142474626
1,4,ReLU,25,0.001,256,3.095611857783146,13.276258259005527,-2.5948092937469482,48.40646903694756
1,4,ReLU,25,0.001,512,3.395393189174909,14.954633348890397,-3.049262523651123,43.41011351375151
1,4,ReLU,25,0.0001,16,2.9192580248869904,12.126497679105146,-2.2834889888763428,51.34569958521682
1,4,ReLU,25,0.0001,32,3.321869843430271,14.867739826662113,-3.0257339477539062,44.63550260949548
1,4,ReLU,25,0.0001,64,2.6506184615705592,10.230032807738889,-1.7699832916259766,55.823025640490684
1,4,ReLU,25,0.0001,128,2.993700204588843,12.49351096673047,-2.3828647136688232,50.10499659018595
1,4,ReLU,25,0.0001,256,3.1611277987172137,13.699065396755335,-2.709292411804199,47.31453668804644
1,4,ReLU,25,0.0001,512,3.412879061121185,15.573455726053101,-3.21682071685791,43.11868231464692
1,4,ReLU,50,10.0,16,91.66546214387772,12120.955705768796,-3280.988037109375,-1427.757702397962
1,4,ReLU,50,10.0,32,10.916466449169402,173.95026388131535,-46.10047149658203,-81.94110748615671
1,4,ReLU,50,10.0,64,94.4050284356372,13388.960560001144,-3624.325439453125,-1473.4171405939535
1,4,ReLU,50,10.0,128,34.15845512949265,1781.3288018889493,-481.3299865722656,-469.30758549154416
1,4,ReLU,50,10.0,256,32.79015396419146,2519.7681304415946,-681.2770385742188,-446.50256606985766
1,4,ReLU,50,10.0,512,62.012237260245826,5113.675949977166,-1383.6287841796875,-933.5372876707638
1,4,ReLU,50,1.0,16,1.4304015167216038,3.223490800330382,0.1271761655807495,76.1599747213066
1,4,ReLU,50,1.0,32,1.5505213703669556,3.755404530834284,-0.016849994659423828,74.15797716055074
1,4,ReLU,50,1.0,64,1.3765274463815893,2.9836227286368,0.19212520122528076,77.05787589364019
1,4,ReLU,50,1.0,128,1.3997470436366737,3.0562332551364513,0.1724644899368286,76.67088260605543
1,4,ReLU,50,1.0,256,1.4136923678377842,3.1222020605734655,0.15460216999053955,76.43846053603693
1,4,ReLU,50,1.0,512,1.5007048783291035,3.739186128574864,-0.012458562850952148,74.98825202784826
1,4,ReLU,50,0.1,16,1.392066184933304,2.7405606141679164,0.2579389810562134,76.79889691777826
1,4,ReLU,50,0.1,32,1.3637146884949776,2.7132480538731705,0.26533448696136475,77.27142185841704
1,4,ReLU,50,0.1,64,1.356857438036736,2.708598378518768,0.2665935158729553,77.3857093660544
1,4,ReLU,50,0.1,128,1.389659224531611,2.730517351252575,0.26065850257873535,76.83901292447315
1,4,ReLU,50,0.1,256,1.384899588905046,2.732060607901763,0.2602406144142151,76.9183401849159
1,4,ReLU,50,0.1,512,1.3940628759968083,2.751686426235317,0.25492650270462036,76.76561873338653
1,4,ReLU,50,0.01,16,1.3114147344097742,3.2264107740582584,0.12638556957244873,78.14308775983709
1,4,ReLU,50,0.01,32,1.4311925677965718,3.8475612538947095,-0.04180335998535156,76.14679053672381
1,4,ReLU,50,0.01,64,1.3752047670718908,3.6708077734117937,0.006056249141693115,77.07992054880182
1,4,ReLU,50,0.01,128,1.4034279198088544,3.797621999839857,-0.028281092643737793,76.60953466985244
1,4,ReLU,50,0.01,256,1.4250091203569872,4.00716168061128,-0.08501827716827393,76.24984799405021
1,4,ReLU,50,0.01,512,1.2994393449162196,2.908223878648854,0.21254092454910278,78.34267758472967
1,4,ReLU,50,0.001,16,3.273428493956584,14.069308222746132,-2.8095431327819824,45.44285843405693
1,4,ReLU,50,0.001,32,3.2598638386238834,14.124914603540665,-2.8245997428894043,45.66893602293528
1,4,ReLU,50,0.001,64,3.282510201664681,14.367332391591473,-2.8902392387390137,45.29149663892198
1,4,ReLU,50,0.001,128,2.7475404074111727,10.79634761150168,-1.9233243465423584,54.20765987648046
1,4,ReLU,50,0.001,256,2.6703116492176733,10.492108636574729,-1.8409457206726074,55.49480584637212
1,4,ReLU,50,0.001,512,2.573199567360799,9.738076124349327,-1.6367764472961426,57.11334054398669
1,4,ReLU,50,0.0001,16,3.0345126936833062,12.887763476382103,-2.489616632461548,49.424788438611564
1,4,ReLU,50,0.0001,32,2.8849264589572066,11.771645294460665,-2.1874053478240967,51.917892350713224
1,4,ReLU,50,0.0001,64,3.0080377795110427,12.64806973150836,-2.4247148036956787,49.86603700814929
1,4,ReLU,50,0.0001,128,3.143511145496763,13.511488478998777,-2.6585023403167725,47.60814757505395
1,4,ReLU,50,0.0001,256,3.2664676684507525,14.368213275681175,-2.890477418899536,45.558872192487456
1,4,ReLU,50,0.0001,512,2.7896819809368036,11.270629219310319,-2.0517454147338867,53.50530031771994
1,4,ReLU,100,10.0,16,5.534933020882573,40.70323030870154,-10.021204948425293,7.751116318623785
1,4,ReLU,100,10.0,32,1.7064756270559684,4.826558221881729,-0.3068859577178955,71.5587395490672
1,4,ReLU,100,10.0,64,2.832193423670234,11.258313175005519,-2.048410654067993,52.796776272162774
1,4,ReLU,100,10.0,128,3.6051865258115403,17.744602919401707,-3.804701805114746,39.913557903141
1,4,ReLU,100,10.0,256,3.139648960555417,18.347851774402233,-3.968043327331543,47.67251732407638
1,4,ReLU,100,10.0,512,30.037995276439837,1309.6115232084649,-353.6031494140625,-400.6332546073306
1,4,ReLU,100,1.0,16,1.3835983611731382,2.7382499027308813,0.2585647702217102,76.94002731378103
1,4,ReLU,100,1.0,32,1.4438329439073025,2.7978664528897164,0.24242234230041504,75.93611760154496
1,4,ReLU,100,1.0,64,1.3809492735998006,2.719884937633882,0.2635374665260315,76.98417877333665
1,4,ReLU,100,1.0,128,1.3719604395981657,2.724923532251602,0.2621731162071228,77.1339926733639
1,4,ReLU,100,1.0,256,1.3889555547817942,2.731759986399232,0.26032203435897827,76.85074075363676
1,4,ReLU,100,1.0,512,1.3781553516714848,2.715049160783798,0.2648468017578125,77.03074413880859
1,4,ReLU,100,0.1,16,1.3839986298946625,2.7222029380638397,0.26290977001190186,76.93335616842229
1,4,ReLU,100,0.1,32,1.3822936991991444,2.7220548111140723,0.2629498839378357,76.96177168001425
1,4,ReLU,100,0.1,64,1.3844690508876287,2.723424389483712,0.2625790238380432,76.92551581853952
1,4,ReLU,100,0.1,128,1.3820280858247274,2.7217125386695398,0.2630425691604614,76.96619856958787
1,4,ReLU,100,0.1,256,1.385466855750298,2.725289703664476,0.26207393407821655,76.90888573749504
1,4,ReLU,100,0.1,512,1.382439526823959,2.7240018539878896,0.26242274045944214,76.95934121960069
1,4,ReLU,100,0.01,16,1.4068325276775,2.7549679212066316,0.25403809547424316,76.552791205375
1,4,ReLU,100,0.01,32,1.3797240613763777,2.7184516718054375,0.26392555236816406,77.00459897706037
1,4,ReLU,100,0.01,64,1.3899872934282813,2.7307202486267474,0.2606036067008972,76.83354510952864
1,4,ReLU,100,0.01,128,1.3818846413993384,2.722785275607331,0.26275211572647095,76.96858931001103
1,4,ReLU,100,0.01,256,1.3843273744515494,2.726270382728917,0.2618083953857422,76.92787709247418
1,4,ReLU,100,0.01,512,1.4068667562436268,2.7544216616693946,0.25418591499328613,76.55222072927289
1,4,ReLU,100,0.001,16,3.14855727007344,13.390765836868733,-2.625814437866211,47.524045498776005
1,4,ReLU,100,0.001,32,2.803946864696541,11.030437027674047,-1.986708402633667,53.26755225505766
1,4,ReLU,100,0.001,64,2.71712300119741,10.63019011393293,-1.8783338069915771,54.71461664670982
1,4,ReLU,100,0.001,128,2.5857971480235142,9.734326957692438,-1.6357612609863281,56.90338086627476
1,4,ReLU,100,0.001,256,2.9854337992961244,11.879409937160439,-2.2165846824645996,50.24277001173125
1,4,ReLU,100,0.001,512,2.2407393803551408,7.9062583131151225,-1.140775442123413,62.65434366074765
1,4,ReLU,100,0.0001,16,2.47712904320541,9.3180955508054,-1.5230584144592285,58.714515946576505
1,4,ReLU,100,0.0001,32,3.2585864430271423,14.02147337782268,-2.79659104347229,45.690225949547624
1,4,ReLU,100,0.0001,64,2.791207998973399,11.15485127700334,-2.0203964710235596,53.47986668377669
1,4,ReLU,100,0.0001,128,2.8178061241059438,11.468719945468665,-2.1053824424743652,53.03656459823427
1,4,ReLU,100,0.0001,256,3.022899781276712,12.723248379037338,-2.445070743560791,49.618336978721466
1,4,ReLU,100,0.0001,512,2.9977480405259076,12.511145802954342,-2.3876399993896484,50.03753265790154
1,4,ReLU,250,10.0,16,1.3833254054364865,2.7235696382598458,0.26253974437713623,76.94457657605855
1,4,ReLU,250,10.0,32,1.383169345540076,2.723412054627132,0.26258230209350586,76.94717757433207
1,4,ReLU,250,10.0,64,1.3832320738627837,2.7233035203796283,0.2626117467880249,76.94613210228694
1,4,ReLU,250,10.0,128,1.3831361540665863,2.7233235546544674,0.2626063823699951,76.9477307655569
1,4,ReLU,250,10.0,256,1.3823966467070523,2.7272818259759517,0.2615346312522888,76.96005588821579
1,4,ReLU,250,10.0,512,1.3834768829616249,2.7295350681105535,0.2609243392944336,76.9420519506396
1,4,ReLU,250,1.0,16,1.3800171610875052,2.7153995840119998,0.2647519111633301,76.99971398187492
1,4,ReLU,250,1.0,32,1.3831159702147715,2.723228187297086,0.26263219118118286,76.94806716308715
1,4,ReLU,250,1.0,64,1.383118167272978,2.7232307681162755,0.26263147592544556,76.94803054545037
1,4,ReLU,250,1.0,128,1.383118649182872,2.723229935765015,0.26263171434402466,76.9480225136188
1,4,ReLU,250,1.0,256,1.3830016882425222,2.723708091474507,0.26250219345092773,76.94997186262464
1,4,ReLU,250,1.0,512,1.3831129167096834,2.723221457233274,0.2626340389251709,76.94811805483862
1,4,ReLU,250,0.1,16,1.383115143640667,2.723225327926509,0.26263296604156494,76.94808093932221
1,4,ReLU,250,0.1,32,1.3831156125869029,2.7232254506190596,0.26263296604156494,76.94807312355162
1,4,ReLU,250,0.1,64,1.3831157174234412,2.72322535224542,0.26263296604156494,76.94807137627599
1,4,ReLU,250,0.1,128,1.384965514037626,2.727556544994807,0.2614601254463196,76.91724143270623
1,4,ReLU,250,0.1,256,1.3831160615240146,2.723226136742924,0.26263272762298584,76.94806564126642
1,4,ReLU,250,0.1,512,1.383115376422873,2.723225940316126,0.2626327872276306,76.94807705961878
1,4,ReLU,250,0.01,16,1.383116294869858,2.723225481940568,0.26263296604156494,76.94806175216902
1,4,ReLU,250,0.01,32,1.3831106144626653,2.723219289976106,0.2626345753669739,76.94815642562224
1,4,ReLU,250,0.01,64,1.383118302264112,2.7232292348142826,0.2626318335533142,76.94802829559814
1,4,ReLU,250,0.01,128,1.3831131710862437,2.7232223451829873,0.262633740901947,76.94811381522926
1,4,ReLU,250,0.01,256,1.3831137317292235,2.723216053429121,0.2626354694366455,76.94810447117962
1,4,ReLU,250,0.01,512,1.3831033575619367,2.723212730540038,0.26263636350631714,76.94827737396773
1,4,ReLU,250,0.001,16,2.1660500989597176,7.379808714549853,-0.9982290267944336,63.899165017338035
1,4,ReLU,250,0.001,32,2.3195072339394134,8.06623226285701,-1.184091567993164,61.34154610100977
1,4,ReLU,250,0.001,64,1.7077298315140654,5.126286109447383,-0.3880431652069092,71.53783614143224
1,4,ReLU,250,0.001,128,1.7967645575250577,5.538558985954642,-0.49967432022094727,70.05392404124903
1,4,ReLU,250,0.001,256,2.092292085924047,6.974303529518566,-0.8884304761886597,65.1284652345992
1,4,ReLU,250,0.001,512,1.9289942653255259,6.122575448198551,-0.6578084230422974,67.85009557790791
1,4,ReLU,250,0.0001,16,2.486350454337208,9.422681898474812,-1.551377296447754,58.56082576104653
1,4,ReLU,250,0.0001,32,3.0334912109283407,12.750033949972071,-2.4523234367370605,49.441813151194324
1,4,ReLU,250,0.0001,64,2.722642989956882,10.833682871535242,-1.9334337711334229,54.62261683405196
1,4,ReLU,250,0.0001,128,2.5251853139828846,9.487915703358972,-1.5690405368804932,57.91357810028526
1,4,ReLU,250,0.0001,256,2.866375337625649,11.798334806735218,-2.194632053375244,52.22707770623918
1,4,ReLU,250,0.0001,512,3.097392145306506,13.101147677453095,-2.547394275665283,48.376797578224895
1,4,Softmax,1,10.0,16,852.4776950592691,1030660.5917874777,-279070.71875,-14107.96158432115
1,4,Softmax,1,10.0,32,52.4228277781331,3852.0659598498733,-1042.02294921875,-773.7137963022184
1,4,Softmax,1,10.0,64,857.2211688968307,1132143.0609888758,-306549.09375,-14187.019481613845
1,4,Softmax,1,10.0,128,838.1649204641933,1012322.2038684697,-274105.25,-13869.415341069887
1,4,Softmax,1,10.0,256,946.4377354820288,1308590.6696649815,-354325.78125,-15673.962258033813
1,4,Softmax,1,10.0,512,39.554464879047224,2261.78882524543,-611.4240112304688,-559.2410813174538
1,4,Softmax,1,1.0,16,5.6717359472955655,43.30942498275321,-10.726881980895996,5.471067545073904
1,4,Softmax,1,1.0,32,18.23578617321966,511.9359589655493,-137.6167755126953,-203.92976955366095
1,4,Softmax,1,1.0,64,13.246427946479608,261.46551850635564,-69.79695892333984,-120.77379910799348
1,4,Softmax,1,1.0,128,5.514835750662125,40.248059753244284,-9.897957801818848,8.08607082229792
1,4,Softmax,1,1.0,256,4.5440982505503,27.149206856891524,-6.351183891296387,24.26502915749501
1,4,Softmax,1,1.0,512,3.165000685986052,18.3273292809875,-3.9624862670898438,47.249988566899134
1,4,Softmax,1,0.1,16,3.13508247254729,13.282712863775682,-2.5965569019317627,47.74862545754517
1,4,Softmax,1,0.1,32,2.4904267220773315,9.283844855723787,-1.513784408569336,58.49288796537782
1,4,Softmax,1,0.1,64,2.1929641013027084,7.724004607752432,-1.0914268493652344,63.45059831162152
1,4,Softmax,1,0.1,128,2.8554870725629176,11.391289062450882,-2.084416151046753,52.40854879061805
1,4,Softmax,1,0.1,256,3.122135514838194,13.249418100006347,-2.5875418186187744,47.9644080860301
1,4,Softmax,1,0.1,512,2.3999061871223133,8.7995456063108,-1.3826508522033691,60.001563547961446
1,4,Softmax,1,0.01,16,3.0276379196532512,13.00091160200954,-2.5202536582946777,49.53936800577915
1,4,Softmax,1,0.01,32,2.518389621102218,9.377782264168944,-1.539219617843628,58.02683964829636
1,4,Softmax,1,0.01,64,2.8498033293419414,11.491102237701279,-2.111443042755127,52.503277844300975
1,4,Softmax,1,0.01,128,3.021416310423514,12.819439489563193,-2.471116542816162,49.643061492941435
1,4,Softmax,1,0.01,256,3.1705630081342466,13.780788560444043,-2.7314207553863525,47.15728319776255
1,4,Softmax,1,0.01,512,3.371536472094538,15.135712106353024,-3.098292827606201,43.80772546509103
1,4,Softmax,1,0.001,16,3.1551936042823128,13.568759153791113,-2.6740095615386963,47.41343992862812
1,4,Softmax,1,0.001,32,3.018021347965543,12.522701753815289,-2.3907690048217773,49.69964420057428
1,4,Softmax,1,0.001,64,2.593088127161876,9.962679080696729,-1.69759202003479,56.78186454730208
1,4,Softmax,1,0.001,128,2.6713204975669265,10.524543819358888,-1.8497281074523926,55.477991707217896
1,4,Softmax,1,0.001,256,2.853102463268924,11.604581302254703,-2.142169952392578,52.44829227885126
1,4,Softmax,1,0.001,512,2.8249917603307018,11.491477126567696,-2.111544132232666,52.916803994488305
1,4,Softmax,1,0.0001,16,2.7454255698490933,10.97727480237702,-1.9723138809204102,54.242907169181784
1,4,Softmax,1,0.0001,32,3.187283639481234,13.949334867855752,-2.7770578861236572,46.878606008646095
