layers,neurons,activation,epochs,lr,batch_size,accuracy
1,4,ReLU,25,1.0,256,0.7635933806146572
1,4,ReLU,25,1.0,512,0.8156028368794326
1,4,ReLU,25,0.1,16,0.8321513002364066
1,4,ReLU,25,0.1,32,0.7612293144208038
1,4,ReLU,25,0.1,64,0.8463356973995272
1,4,ReLU,25,0.1,128,0.8486997635933806
1,4,ReLU,25,0.1,256,0.8108747044917257
1,4,ReLU,25,0.1,512,0.8794326241134752
1,4,ReLU,25,0.01,16,0.425531914893617
1,4,ReLU,25,0.01,32,0.5295508274231678
1,4,ReLU,25,0.01,64,0.5602836879432624
1,4,ReLU,25,0.01,128,0.45390070921985815
1,4,ReLU,25,0.01,256,0.48226950354609927
1,4,ReLU,25,0.01,512,0.5366430260047281
1,4,ReLU,25,0.001,16,0.2033096926713948
1,4,ReLU,25,0.001,32,0.18439716312056736
1,4,ReLU,25,0.001,64,0.2647754137115839
1,4,ReLU,25,0.001,128,0.12056737588652482
1,4,ReLU,25,0.001,256,0.24349881796690306
1,4,ReLU,25,0.001,512,0.19148936170212766
1,4,ReLU,25,0.0001,16,0.15130023640661938
1,4,ReLU,25,0.0001,32,0.0591016548463357
1,4,ReLU,25,0.0001,64,0.16784869976359337
1,4,ReLU,25,0.0001,128,0.1347517730496454
1,4,ReLU,25,0.0001,256,0.06382978723404255
1,4,ReLU,25,0.0001,512,0.12529550827423167
1,4,ReLU,50,10.0,16,0.9148936170212766
1,4,ReLU,50,10.0,32,0.9054373522458629
1,4,ReLU,50,10.0,64,0.8557919621749409
1,4,ReLU,50,10.0,128,0.8770685579196218
1,4,ReLU,50,10.0,256,0.8250591016548463
1,4,ReLU,50,10.0,512,0.8699763593380615
1,4,ReLU,50,1.0,16,0.9456264775413712
1,4,ReLU,50,1.0,32,0.9527186761229315
1,4,ReLU,50,1.0,64,0.9432624113475178
1,4,ReLU,50,1.0,128,0.9527186761229315
1,4,ReLU,50,1.0,256,0.8841607565011821
1,4,ReLU,50,1.0,512,0.9456264775413712
1,4,ReLU,50,0.1,16,0.9574468085106383
1,4,ReLU,50,0.1,32,0.9527186761229315
1,4,ReLU,50,0.1,64,0.9243498817966903
1,4,ReLU,50,0.1,128,0.9432624113475178
1,4,ReLU,50,0.1,256,0.9598108747044918
1,4,ReLU,50,0.1,512,0.9527186761229315
1,4,ReLU,50,0.01,16,0.5319148936170213
1,4,ReLU,50,0.01,32,0.6052009456264775
1,4,ReLU,50,0.01,64,0.6052009456264775
1,4,ReLU,50,0.01,128,0.6146572104018913
1,4,ReLU,50,0.01,256,0.6028368794326241
1,4,ReLU,50,0.01,512,0.5768321513002365
1,4,ReLU,50,0.001,16,0.25295508274231676
1,4,ReLU,50,0.001,32,0.2789598108747045
1,4,ReLU,50,0.001,64,0.24822695035460993
1,4,ReLU,50,0.001,128,0.27423167848699764
1,4,ReLU,50,0.001,256,0.18439716312056736
1,4,ReLU,50,0.001,512,0.18912529550827423
1,4,ReLU,50,0.0001,16,0.20094562647754138
1,4,ReLU,50,0.0001,32,0.11583924349881797
1,4,ReLU,50,0.0001,64,0.07092198581560284
1,4,ReLU,50,0.0001,128,0.09929078014184398
1,4,ReLU,50,0.0001,256,0.2198581560283688
1,4,ReLU,50,0.0001,512,0.18203309692671396
1,4,ReLU,100,10.0,16,0.706855791962175
1,4,ReLU,100,10.0,32,0.9574468085106383
1,4,ReLU,100,10.0,64,0.8699763593380615
1,4,ReLU,100,10.0,128,0.8392434988179669
1,4,ReLU,100,10.0,256,0.900709219858156
1,4,ReLU,100,10.0,512,0.7683215130023641
1,4,ReLU,100,1.0,16,0.9810874704491725
1,4,ReLU,100,1.0,32,0.9787234042553191
1,4,ReLU,100,1.0,64,0.9787234042553191
1,4,ReLU,100,1.0,128,0.9763593380614657
1,4,ReLU,100,1.0,256,0.983451536643026
1,4,ReLU,100,1.0,512,0.9858156028368794
1,4,ReLU,100,0.1,16,0.9716312056737588
1,4,ReLU,100,0.1,32,0.9739952718676123
1,4,ReLU,100,0.1,64,0.9716312056737588
1,4,ReLU,100,0.1,128,0.9739952718676123
1,4,ReLU,100,0.1,256,0.9692671394799054
1,4,ReLU,100,0.1,512,0.9810874704491725
1,4,ReLU,100,0.01,16,0.7304964539007093
1,4,ReLU,100,0.01,32,0.7494089834515366
1,4,ReLU,100,0.01,64,0.7659574468085106
1,4,ReLU,100,0.01,128,0.7494089834515366
1,4,ReLU,100,0.01,256,0.7257683215130024
1,4,ReLU,100,0.01,512,0.735224586288416
1,4,ReLU,100,0.001,16,0.4491725768321513
1,4,ReLU,100,0.001,32,0.3191489361702128
1,4,ReLU,100,0.001,64,0.32387706855791965
1,4,ReLU,100,0.001,128,0.2765957446808511
1,4,ReLU,100,0.001,256,0.3073286052009456
1,4,ReLU,100,0.001,512,0.34515366430260047
1,4,ReLU,100,0.0001,16,0.23167848699763594
1,4,ReLU,100,0.0001,32,0.13002364066193853
1,4,ReLU,100,0.0001,64,0.13002364066193853
1,4,ReLU,100,0.0001,128,0.14420803782505912
1,4,ReLU,100,0.0001,256,0.13238770685579196
1,4,ReLU,100,0.0001,512,0.15602836879432624
1,4,ReLU,250,10.0,16,0.9550827423167849
1,4,ReLU,250,10.0,32,0.966903073286052
1,4,ReLU,250,10.0,64,0.6784869976359338
1,4,ReLU,250,10.0,128,0.8416075650118203
1,4,ReLU,250,10.0,256,0.9621749408983451
1,4,ReLU,250,10.0,512,0.9598108747044918
1,4,ReLU,250,1.0,16,0.9810874704491725
1,4,ReLU,250,1.0,32,0.7919621749408984
1,4,ReLU,250,1.0,64,0.983451536643026
1,4,ReLU,250,1.0,128,0.983451536643026
1,4,ReLU,250,1.0,256,0.9810874704491725
1,4,ReLU,250,1.0,512,0.9810874704491725
1,4,ReLU,250,0.1,16,0.983451536643026
1,4,ReLU,250,0.1,32,0.9787234042553191
1,4,ReLU,250,0.1,64,0.9787234042553191
1,4,ReLU,250,0.1,128,0.9787234042553191
1,4,ReLU,250,0.1,256,0.9787234042553191
1,4,ReLU,250,0.1,512,0.9810874704491725
1,4,ReLU,250,0.01,16,0.8747044917257684
1,4,ReLU,250,0.01,32,0.9125295508274232
1,4,ReLU,250,0.01,64,0.9101654846335697
1,4,ReLU,250,0.01,128,0.900709219858156
1,4,ReLU,250,0.01,256,0.8888888888888888
1,4,ReLU,250,0.01,512,0.8723404255319149
1,4,ReLU,250,0.001,16,0.42789598108747046
1,4,ReLU,250,0.001,32,0.4302600472813239
1,4,ReLU,250,0.001,64,0.48699763593380613
1,4,ReLU,250,0.001,128,0.46808510638297873
1,4,ReLU,250,0.001,256,0.47754137115839246
1,4,ReLU,250,0.001,512,0.45390070921985815
1,4,ReLU,250,0.0001,16,0.10638297872340426
1,4,ReLU,250,0.0001,32,0.2860520094562648
1,4,ReLU,250,0.0001,64,0.21749408983451538
1,4,ReLU,250,0.0001,128,0.1347517730496454
1,4,ReLU,250,0.0001,256,0.29314420803782504
1,4,ReLU,250,0.0001,512,0.16312056737588654
1,4,Tanh,1,10.0,16,0.08274231678486997
1,4,Tanh,1,10.0,32,0.05673758865248227
1,4,Tanh,1,10.0,64,0.03309692671394799
1,4,Tanh,1,10.0,128,0.08037825059101655
1,4,Tanh,1,10.0,256,0.09219858156028368
1,4,Tanh,1,10.0,512,0.04728132387706856
1,4,Tanh,1,1.0,16,0.07092198581560284
1,4,Tanh,1,1.0,32,0.24113475177304963
1,4,Tanh,1,1.0,64,0.23404255319148937
1,4,Tanh,1,1.0,128,0.18203309692671396
1,4,Tanh,1,1.0,256,0.13238770685579196
1,4,Tanh,1,1.0,512,0.08983451536643026
1,4,Tanh,1,0.1,16,0.2127659574468085
1,4,Tanh,1,0.1,32,0.30023640661938533
1,4,Tanh,1,0.1,64,0.29314420803782504
1,4,Tanh,1,0.1,128,0.36879432624113473
1,4,Tanh,1,0.1,256,0.2033096926713948
1,4,Tanh,1,0.1,512,0.39243498817966904
1,4,Tanh,1,0.01,16,0.12056737588652482
1,4,Tanh,1,0.01,32,0.24822695035460993
1,4,Tanh,1,0.01,64,0.15130023640661938
1,4,Tanh,1,0.01,128,0.13947990543735225
1,4,Tanh,1,0.01,256,0.12293144208037825
1,4,Tanh,1,0.01,512,0.12529550827423167
1,4,Tanh,1,0.001,16,0.1276595744680851
1,4,Tanh,1,0.001,32,0.11347517730496454
1,4,Tanh,1,0.001,64,0.16312056737588654
1,4,Tanh,1,0.001,128,0.10638297872340426
1,4,Tanh,1,0.001,256,0.08747044917257683
1,4,Tanh,1,0.001,512,0.13238770685579196
1,4,Tanh,1,0.0001,16,0.028368794326241134
1,4,Tanh,1,0.0001,32,0.1182033096926714
1,4,Tanh,1,0.0001,64,0.1182033096926714
1,4,Tanh,1,0.0001,128,0.1276595744680851
1,4,Tanh,1,0.0001,256,0.17494089834515367
1,4,Tanh,1,0.0001,512,0.1276595744680851
1,4,Tanh,10,10.0,16,0.4326241134751773
1,4,Tanh,10,10.0,32,0.40189125295508277
1,4,Tanh,10,10.0,64,0.5130023640661938
1,4,Tanh,10,10.0,128,0.48936170212765956
1,4,Tanh,10,10.0,256,0.508274231678487
1,4,Tanh,10,10.0,512,0.5271867612293144
1,4,Tanh,10,1.0,16,0.408983451536643
1,4,Tanh,10,1.0,32,0.5862884160756501
1,4,Tanh,10,1.0,64,0.39243498817966904
1,4,Tanh,10,1.0,128,0.5319148936170213
1,4,Tanh,10,1.0,256,0.4302600472813239
1,4,Tanh,10,1.0,512,0.48699763593380613
1,4,Tanh,10,0.1,16,0.5981087470449172
1,4,Tanh,10,0.1,32,0.6288416075650118
1,4,Tanh,10,0.1,64,0.6335697399527187
1,4,Tanh,10,0.1,128,0.6595744680851063
1,4,Tanh,10,0.1,256,0.5791962174940898
1,4,Tanh,10,0.1,512,0.6122931442080378
1,4,Tanh,10,0.01,16,0.3900709219858156
1,4,Tanh,10,0.01,32,0.28132387706855794
1,4,Tanh,10,0.01,64,0.4302600472813239
1,4,Tanh,10,0.01,128,0.3309692671394799
1,4,Tanh,10,0.01,256,0.29550827423167847
1,4,Tanh,10,0.01,512,0.28841607565011823
1,4,Tanh,10,0.001,16,0.10401891252955082
1,4,Tanh,10,0.001,32,0.11347517730496454
1,4,Tanh,10,0.001,64,0.1702127659574468
1,4,Tanh,10,0.001,128,0.17257683215130024
1,4,Tanh,10,0.001,256,0.1276595744680851
1,4,Tanh,10,0.001,512,0.1111111111111111
1,4,Tanh,10,0.0001,16,0.08037825059101655
1,4,Tanh,10,0.0001,32,0.19148936170212766
1,4,Tanh,10,0.0001,64,0.14420803782505912
1,4,Tanh,10,0.0001,128,0.11347517730496454
1,4,Tanh,10,0.0001,256,0.2127659574468085
1,4,Tanh,10,0.0001,512,0.12056737588652482
1,4,Tanh,25,10.0,16,0.6713947990543735
1,4,Tanh,25,10.0,32,0.5981087470449172
1,4,Tanh,25,10.0,64,0.5366430260047281
1,4,Tanh,25,10.0,128,0.5768321513002365
1,4,Tanh,25,10.0,256,0.6595744680851063
1,4,Tanh,25,10.0,512,0.7399527186761229
1,4,Tanh,25,1.0,16,0.8156028368794326
1,4,Tanh,25,1.0,32,0.7565011820330969
1,4,Tanh,25,1.0,64,0.6690307328605201
1,4,Tanh,25,1.0,128,0.7210401891252955
1,4,Tanh,25,1.0,256,0.7210401891252955
1,4,Tanh,25,1.0,512,0.7375886524822695
1,4,Tanh,25,0.1,16,0.8534278959810875
1,4,Tanh,25,0.1,32,0.8486997635933806
1,4,Tanh,25,0.1,64,0.7777777777777778
1,4,Tanh,25,0.1,128,0.806146572104019
1,4,Tanh,25,0.1,256,0.8416075650118203
1,4,Tanh,25,0.1,512,0.8439716312056738
1,4,Tanh,25,0.01,16,0.2789598108747045
1,4,Tanh,25,0.01,32,0.4397163120567376
1,4,Tanh,25,0.01,64,0.3735224586288416
1,4,Tanh,25,0.01,128,0.508274231678487
1,4,Tanh,25,0.01,256,0.4940898345153664
1,4,Tanh,25,0.01,512,0.46808510638297873
1,4,Tanh,25,0.001,16,0.08747044917257683
1,4,Tanh,25,0.001,32,0.2033096926713948
1,4,Tanh,25,0.001,64,0.2647754137115839
1,4,Tanh,25,0.001,128,0.2127659574468085
1,4,Tanh,25,0.001,256,0.13238770685579196
1,4,Tanh,25,0.001,512,0.10874704491725769
1,4,Tanh,25,0.0001,16,0.1938534278959811
1,4,Tanh,25,0.0001,32,0.18203309692671396
1,4,Tanh,25,0.0001,64,0.22458628841607564
1,4,Tanh,25,0.0001,128,0.21749408983451538
1,4,Tanh,25,0.0001,256,0.32387706855791965
1,4,Tanh,25,0.0001,512,0.09692671394799054
1,4,Tanh,50,10.0,16,0.9125295508274232
1,4,Tanh,50,10.0,32,0.9196217494089834
1,4,Tanh,50,10.0,64,0.9125295508274232
1,4,Tanh,50,10.0,128,0.8794326241134752
1,4,Tanh,50,10.0,256,0.8794326241134752
1,4,Tanh,50,10.0,512,0.8888888888888888
1,4,Tanh,50,1.0,16,0.8865248226950354
1,4,Tanh,50,1.0,32,0.9267139479905437
1,4,Tanh,50,1.0,64,0.8817966903073287
1,4,Tanh,50,1.0,128,0.9432624113475178
1,4,Tanh,50,1.0,256,0.933806146572104
1,4,Tanh,50,1.0,512,0.8865248226950354
1,4,Tanh,50,0.1,16,0.900709219858156
1,4,Tanh,50,0.1,32,0.9314420803782506
1,4,Tanh,50,0.1,64,0.9527186761229315
1,4,Tanh,50,0.1,128,0.9574468085106383
1,4,Tanh,50,0.1,256,0.9196217494089834
1,4,Tanh,50,0.1,512,0.9408983451536643
1,4,Tanh,50,0.01,16,0.5295508274231678
1,4,Tanh,50,0.01,32,0.6264775413711584
1,4,Tanh,50,0.01,64,0.5862884160756501
1,4,Tanh,50,0.01,128,0.557919621749409
1,4,Tanh,50,0.01,256,0.5933806146572104
1,4,Tanh,50,0.01,512,0.5366430260047281
1,4,Tanh,50,0.001,16,0.18203309692671396
1,4,Tanh,50,0.001,32,0.1702127659574468
1,4,Tanh,50,0.001,64,0.2364066193853428
1,4,Tanh,50,0.001,128,0.16312056737588654
1,4,Tanh,50,0.001,256,0.16312056737588654
1,4,Tanh,50,0.001,512,0.23404255319148937
1,4,Tanh,50,0.0001,16,0.16784869976359337
1,4,Tanh,50,0.0001,32,0.1276595744680851
1,4,Tanh,50,0.0001,64,0.15130023640661938
1,4,Tanh,50,0.0001,128,0.14893617021276595
1,4,Tanh,50,0.0001,256,0.26004728132387706
1,4,Tanh,50,0.0001,512,0.1347517730496454
1,4,Tanh,100,10.0,16,0.9621749408983451
1,4,Tanh,100,10.0,32,0.9621749408983451
1,4,Tanh,100,10.0,64,0.9527186761229315
1,4,Tanh,100,10.0,128,0.9290780141843972
1,4,Tanh,100,10.0,256,0.9692671394799054
1,4,Tanh,100,10.0,512,0.9219858156028369
1,4,Tanh,100,1.0,16,0.966903073286052
1,4,Tanh,100,1.0,32,0.9716312056737588
1,4,Tanh,100,1.0,64,0.9858156028368794
1,4,Tanh,100,1.0,128,0.9763593380614657
1,4,Tanh,100,1.0,256,0.9716312056737588
1,4,Tanh,100,1.0,512,0.9621749408983451
1,4,Tanh,100,0.1,16,0.9787234042553191
1,4,Tanh,100,0.1,32,0.9810874704491725
1,4,Tanh,100,0.1,64,0.9787234042553191
1,4,Tanh,100,0.1,128,0.9739952718676123
1,4,Tanh,100,0.1,256,0.9763593380614657
1,4,Tanh,100,0.1,512,0.9739952718676123
1,4,Tanh,100,0.01,16,0.7730496453900709
1,4,Tanh,100,0.01,32,0.7257683215130024
1,4,Tanh,100,0.01,64,0.7565011820330969
1,4,Tanh,100,0.01,128,0.7754137115839244
1,4,Tanh,100,0.01,256,0.7092198581560284
1,4,Tanh,100,0.01,512,0.6926713947990544
1,4,Tanh,100,0.001,16,0.27423167848699764
1,4,Tanh,100,0.001,32,0.3617021276595745
1,4,Tanh,100,0.001,64,0.3404255319148936
1,4,Tanh,100,0.001,128,0.2789598108747045
1,4,Tanh,100,0.001,256,0.35697399527186763
1,4,Tanh,100,0.001,512,0.30260047281323876
1,4,Tanh,100,0.0001,16,0.17494089834515367
1,4,Tanh,100,0.0001,32,0.22695035460992907
1,4,Tanh,100,0.0001,64,0.10401891252955082
1,4,Tanh,100,0.0001,128,0.17966903073286053
1,4,Tanh,100,0.0001,256,0.09456264775413711
1,4,Tanh,100,0.0001,512,0.06382978723404255
1,4,Tanh,250,10.0,16,0.9763593380614657
1,4,Tanh,250,10.0,32,0.9692671394799054
1,4,Tanh,250,10.0,64,0.9432624113475178
1,4,Tanh,250,10.0,128,0.9314420803782506
1,4,Tanh,250,10.0,256,0.7375886524822695
1,4,Tanh,250,10.0,512,0.966903073286052
1,4,Tanh,250,1.0,16,0.9810874704491725
1,4,Tanh,250,1.0,32,0.9787234042553191
1,4,Tanh,250,1.0,64,0.7375886524822695
1,4,Tanh,250,1.0,128,0.983451536643026
1,4,Tanh,250,1.0,256,0.9692671394799054
1,4,Tanh,250,1.0,512,0.9810874704491725
1,4,Tanh,250,0.1,16,0.9787234042553191
1,4,Tanh,250,0.1,32,0.983451536643026
1,4,Tanh,250,0.1,64,0.983451536643026
1,4,Tanh,250,0.1,128,0.9810874704491725
1,4,Tanh,250,0.1,256,0.9787234042553191
1,4,Tanh,250,0.1,512,0.983451536643026
1,4,Tanh,250,0.01,16,0.8912529550827423
1,4,Tanh,250,0.01,32,0.8888888888888888
1,4,Tanh,250,0.01,64,0.9125295508274232
1,4,Tanh,250,0.01,128,0.8983451536643026
1,4,Tanh,250,0.01,256,0.9030732860520094
1,4,Tanh,250,0.01,512,0.8747044917257684
1,4,Tanh,250,0.001,16,0.5011820330969267
1,4,Tanh,250,0.001,32,0.475177304964539
1,4,Tanh,250,0.001,64,0.5555555555555556
1,4,Tanh,250,0.001,128,0.44680851063829785
1,4,Tanh,250,0.001,256,0.40425531914893614
1,4,Tanh,250,0.001,512,0.5484633569739953
1,4,Tanh,250,0.0001,16,0.2364066193853428
1,4,Tanh,250,0.0001,32,0.12056737588652482
1,4,Tanh,250,0.0001,64,0.1536643026004728
1,4,Tanh,250,0.0001,128,0.14657210401891252
1,4,Tanh,250,0.0001,256,0.26004728132387706
1,4,Tanh,250,0.0001,512,0.2647754137115839
1,8,Sigmoid,1,10.0,16,0.14657210401891252
1,8,Sigmoid,1,10.0,32,0.08274231678486997
1,8,Sigmoid,1,10.0,64,0.061465721040189124
1,8,Sigmoid,1,10.0,128,0.09929078014184398
1,8,Sigmoid,1,10.0,256,0.16312056737588654
1,8,Sigmoid,1,10.0,512,0.19621749408983452
1,8,Sigmoid,1,1.0,16,0.12529550827423167
1,8,Sigmoid,1,1.0,32,0.04728132387706856
1,8,Sigmoid,1,1.0,64,0.04964539007092199
1,8,Sigmoid,1,1.0,128,0.10638297872340426
1,8,Sigmoid,1,1.0,256,0.25059101654846333
1,8,Sigmoid,1,1.0,512,0.037825059101654845
1,8,Sigmoid,1,0.1,16,0.41134751773049644
1,8,Sigmoid,1,0.1,32,0.375886524822695
1,8,Sigmoid,1,0.1,64,0.3900709219858156
1,8,Sigmoid,1,0.1,128,0.3806146572104019
1,8,Sigmoid,1,0.1,256,0.4160756501182033
1,8,Sigmoid,1,0.1,512,0.36879432624113473
1,8,Sigmoid,1,0.01,16,0.21513002364066194
1,8,Sigmoid,1,0.01,32,0.3380614657210402
1,8,Sigmoid,1,0.01,64,0.19858156028368795
1,8,Sigmoid,1,0.01,128,0.19621749408983452
1,8,Sigmoid,1,0.01,256,0.1867612293144208
1,8,Sigmoid,1,0.01,512,0.17494089834515367
1,8,Sigmoid,1,0.001,16,0.12293144208037825
1,8,Sigmoid,1,0.001,32,0.15839243498817968
1,8,Sigmoid,1,0.001,64,0.1536643026004728
1,8,Sigmoid,1,0.001,128,0.14893617021276595
1,8,Sigmoid,1,0.001,256,0.16784869976359337
1,8,Sigmoid,1,0.001,512,0.0591016548463357
1,8,Sigmoid,1,0.0001,16,0.13002364066193853
1,8,Sigmoid,1,0.0001,32,0.1111111111111111
1,8,Sigmoid,1,0.0001,64,0.13711583924349882
1,8,Sigmoid,1,0.0001,128,0.12056737588652482
1,8,Sigmoid,1,0.0001,256,0.16312056737588654
1,8,Sigmoid,1,0.0001,512,0.10874704491725769
1,8,Sigmoid,10,10.0,16,0.475177304964539
1,8,Sigmoid,10,10.0,32,0.5224586288416075
1,8,Sigmoid,10,10.0,64,0.524822695035461
1,8,Sigmoid,10,10.0,128,0.5200945626477541
1,8,Sigmoid,10,10.0,256,0.458628841607565
1,8,Sigmoid,10,10.0,512,0.40425531914893614
1,8,Sigmoid,10,1.0,16,0.5224586288416075
1,8,Sigmoid,10,1.0,32,0.6052009456264775
1,8,Sigmoid,10,1.0,64,0.5153664302600472
1,8,Sigmoid,10,1.0,128,0.5271867612293144
1,8,Sigmoid,10,1.0,256,0.5271867612293144
1,8,Sigmoid,10,1.0,512,0.5366430260047281
1,8,Sigmoid,10,0.1,16,0.7470449172576832
1,8,Sigmoid,10,0.1,32,0.6690307328605201
1,8,Sigmoid,10,0.1,64,0.6855791962174941
1,8,Sigmoid,10,0.1,128,0.6950354609929078
1,8,Sigmoid,10,0.1,256,0.6713947990543735
1,8,Sigmoid,10,0.1,512,0.723404255319149
1,8,Sigmoid,10,0.01,16,0.4373522458628842
1,8,Sigmoid,10,0.01,32,0.48936170212765956
1,8,Sigmoid,10,0.01,64,0.4515366430260047
1,8,Sigmoid,10,0.01,128,0.3947990543735225
1,8,Sigmoid,10,0.01,256,0.4562647754137116
1,8,Sigmoid,10,0.01,512,0.40425531914893614
1,8,Sigmoid,10,0.001,16,0.13947990543735225
1,8,Sigmoid,10,0.001,32,0.19621749408983452
1,8,Sigmoid,10,0.001,64,0.16784869976359337
1,8,Sigmoid,10,0.001,128,0.1182033096926714
1,8,Sigmoid,10,0.001,256,0.20803782505910165
1,8,Sigmoid,10,0.001,512,0.1016548463356974
1,8,Sigmoid,10,0.0001,16,0.2364066193853428
1,8,Sigmoid,10,0.0001,32,0.13002364066193853
1,8,Sigmoid,10,0.0001,64,0.09456264775413711
1,8,Sigmoid,10,0.0001,128,0.1536643026004728
1,8,Sigmoid,10,0.0001,256,0.07565011820330969
1,8,Sigmoid,10,0.0001,512,0.2033096926713948
1,8,Sigmoid,25,10.0,16,0.6643026004728132
1,8,Sigmoid,25,10.0,32,0.8014184397163121
1,8,Sigmoid,25,10.0,64,0.7706855791962175
1,8,Sigmoid,25,10.0,128,0.7990543735224587
1,8,Sigmoid,25,10.0,256,0.6713947990543735
1,8,Sigmoid,25,10.0,512,0.7470449172576832
1,8,Sigmoid,25,1.0,16,0.7777777777777778
1,8,Sigmoid,25,1.0,32,0.7635933806146572
1,8,Sigmoid,25,1.0,64,0.7423167848699763
1,8,Sigmoid,25,1.0,128,0.7848699763593381
1,8,Sigmoid,25,1.0,256,0.8203309692671394
1,8,Sigmoid,25,1.0,512,0.7423167848699763
1,8,Sigmoid,25,0.1,16,0.8912529550827423
1,8,Sigmoid,25,0.1,32,0.8723404255319149
1,8,Sigmoid,25,0.1,64,0.8628841607565012
1,8,Sigmoid,25,0.1,128,0.8817966903073287
1,8,Sigmoid,25,0.1,256,0.851063829787234
1,8,Sigmoid,25,0.1,512,0.9078014184397163
1,8,Sigmoid,25,0.01,16,0.5295508274231678
1,8,Sigmoid,25,0.01,32,0.541371158392435
1,8,Sigmoid,25,0.01,64,0.5602836879432624
1,8,Sigmoid,25,0.01,128,0.5673758865248227
1,8,Sigmoid,25,0.01,256,0.5130023640661938
1,8,Sigmoid,25,0.01,512,0.5460992907801419
1,8,Sigmoid,25,0.001,16,0.13947990543735225
1,8,Sigmoid,25,0.001,32,0.24349881796690306
1,8,Sigmoid,25,0.001,64,0.28368794326241137
1,8,Sigmoid,25,0.001,128,0.30969267139479906
1,8,Sigmoid,25,0.001,256,0.12529550827423167
1,8,Sigmoid,25,0.001,512,0.2553191489361702
1,8,Sigmoid,25,0.0001,16,0.10874704491725769
1,8,Sigmoid,25,0.0001,32,0.14184397163120568
1,8,Sigmoid,25,0.0001,64,0.17966903073286053
1,8,Sigmoid,25,0.0001,128,0.06382978723404255
1,8,Sigmoid,25,0.0001,256,0.16312056737588654
1,8,Sigmoid,25,0.0001,512,0.23404255319148937
1,8,Sigmoid,50,10.0,16,0.8605200945626478
1,8,Sigmoid,50,10.0,32,0.9243498817966903
1,8,Sigmoid,50,10.0,64,0.9314420803782506
1,8,Sigmoid,50,10.0,128,0.8959810874704491
1,8,Sigmoid,50,10.0,256,0.9243498817966903
1,8,Sigmoid,50,10.0,512,0.8865248226950354
1,8,Sigmoid,50,1.0,16,0.9196217494089834
1,8,Sigmoid,50,1.0,32,0.9101654846335697
1,8,Sigmoid,50,1.0,64,0.9598108747044918
1,8,Sigmoid,50,1.0,128,0.8959810874704491
1,8,Sigmoid,50,1.0,256,0.9621749408983451
1,8,Sigmoid,50,1.0,512,0.9456264775413712
1,8,Sigmoid,50,0.1,16,0.9574468085106383
1,8,Sigmoid,50,0.1,32,0.9598108747044918
1,8,Sigmoid,50,0.1,64,0.9598108747044918
1,8,Sigmoid,50,0.1,128,0.966903073286052
1,8,Sigmoid,50,0.1,256,0.9550827423167849
1,8,Sigmoid,50,0.1,512,0.9692671394799054
1,8,Sigmoid,50,0.01,16,0.6666666666666666
1,8,Sigmoid,50,0.01,32,0.6784869976359338
1,8,Sigmoid,50,0.01,64,0.6784869976359338
1,8,Sigmoid,50,0.01,128,0.6501182033096927
1,8,Sigmoid,50,0.01,256,0.6926713947990544
1,8,Sigmoid,50,0.01,512,0.6501182033096927
1,8,Sigmoid,50,0.001,16,0.31678486997635935
1,8,Sigmoid,50,0.001,32,0.3971631205673759
1,8,Sigmoid,50,0.001,64,0.32387706855791965
1,8,Sigmoid,50,0.001,128,0.29550827423167847
1,8,Sigmoid,50,0.001,256,0.40189125295508277
1,8,Sigmoid,50,0.001,512,0.11347517730496454
1,8,Sigmoid,50,0.0001,16,0.13947990543735225
1,8,Sigmoid,50,0.0001,32,0.13238770685579196
1,8,Sigmoid,50,0.0001,64,0.1347517730496454
1,8,Sigmoid,50,0.0001,128,0.1536643026004728
1,8,Sigmoid,50,0.0001,256,0.12529550827423167
1,8,Sigmoid,50,0.0001,512,0.10638297872340426
1,8,Sigmoid,100,10.0,16,0.9787234042553191
1,8,Sigmoid,100,10.0,32,0.9574468085106383
1,8,Sigmoid,100,10.0,64,0.9645390070921985
1,8,Sigmoid,100,10.0,128,0.9479905437352246
1,8,Sigmoid,100,10.0,256,0.9692671394799054
1,8,Sigmoid,100,10.0,512,0.9314420803782506
1,8,Sigmoid,100,1.0,16,0.9763593380614657
1,8,Sigmoid,100,1.0,32,0.9787234042553191
1,8,Sigmoid,100,1.0,64,0.9810874704491725
1,8,Sigmoid,100,1.0,128,0.9763593380614657
1,8,Sigmoid,100,1.0,256,0.9810874704491725
1,8,Sigmoid,100,1.0,512,0.983451536643026
1,8,Sigmoid,100,0.1,16,0.9763593380614657
1,8,Sigmoid,100,0.1,32,0.9763593380614657
1,8,Sigmoid,100,0.1,64,0.9763593380614657
1,8,Sigmoid,100,0.1,128,0.9763593380614657
1,8,Sigmoid,100,0.1,256,0.9763593380614657
1,8,Sigmoid,100,0.1,512,0.9763593380614657
1,8,Sigmoid,100,0.01,16,0.7612293144208038
1,8,Sigmoid,100,0.01,32,0.7872340425531915
1,8,Sigmoid,100,0.01,64,0.7825059101654847
1,8,Sigmoid,100,0.01,128,0.7754137115839244
1,8,Sigmoid,100,0.01,256,0.7825059101654847
1,8,Sigmoid,100,0.01,512,0.7730496453900709
1,8,Sigmoid,100,0.001,16,0.458628841607565
1,8,Sigmoid,100,0.001,32,0.46808510638297873
1,8,Sigmoid,100,0.001,64,0.4302600472813239
1,8,Sigmoid,100,0.001,128,0.3877068557919622
